,Electricity Price,Wind Power,Solar Power,HPP Power,Curtailed Power,Battery SOC,Battery Power
757,43.464,23.1983658551171,73.03200394275756,91.61569513243856,0.0,131.81818181818176,-4.614674665436098
758,44.823,18.983290207933628,71.20511101253743,85.57372655503497,0.0,136.36363636363632,-4.614674665436098
759,48.65,20.741581811700463,51.91090680244537,68.03781394870973,0.0,140.90909090909088,-4.614674665436098
760,78.765,26.711390136143788,0.7860856895374588,22.882801160245148,0.0,145.45454545454544,-4.614674665436098
761,89.441,36.10884642526355,0.0,85.35884642526355,0.0,150.0,49.25
762,88.404,40.015697135309004,0.0,89.26569713530901,0.0,100.0,49.25
763,86.256,37.60842407733986,0.0,67.3004373205744,0.0,50.0,29.692013243234545
764,81.114,32.31061144531627,0.0,22.590538536016012,0.0,19.855824118543616,-9.720072909300256
765,65.127,24.956257818871215,0.0,15.236184909570959,0.0,29.430095934204367,-9.720072909300256
766,64.53,18.571301261825298,0.0,8.851228352525041,0.0,39.00436774986512,-9.720072909300256
767,63.359,13.3385563530904,0.0,3.6184834437901436,0.0,48.57863956552587,-9.720072909300256
768,79.091,9.720072909300256,0.0,0.0,0.0,58.15291138118662,-9.720072909300256
769,79.091,7.383570358530596,0.0,0.0,0.0,67.72718319684738,-7.383570358530591
770,79.091,5.580910296470384,0.0,1.2215836911620093,0.0,75.0,-4.359326605308374
771,79.091,4.498499908540785,0.0,0.13917330323241028,0.0,79.29393670622875,-4.359326605308374
772,79.091,4.990229406126492,0.0,0.6309028008181174,0.0,83.5878734124575,-4.359326605308374
773,79.091,4.837984676304485,0.0,0.4786580709961106,0.0,87.88181011868625,-4.359326605308374
774,81.995,4.359326605308381,0.0,0.0,0.0,92.175746824915,-4.359326605308374
775,88.524,3.0726392193360406,0.0,0.0,0.0,96.46968353114374,-3.0726392193360397
776,83.621,2.0926500523212983,0.0,0.0,0.0,99.49623316218974,-2.0926500523212965
777,63.379,0.0,4.777681176928208,0.0,0.0,101.55749346372622,-4.777681176928204
778,58.585,0.0,28.791985566316086,24.01430438938788,0.0,106.2635094230005,-4.777681176928204
779,49.871,0.0,58.470632112781914,53.69295093585371,0.0,110.96952538227478,-4.777681176928204
780,49.871,0.0,73.70248914524818,68.92480796831998,0.0,115.67554134154906,-4.777681176928204
781,58.057,0.0,60.41981687574921,55.64213569882101,0.0,120.38155730082335,-4.777681176928204
782,61.756,0.0,51.80542699478221,47.027745817854004,0.0,125.08757326009763,-4.777681176928204
783,87.865,0.0,53.289032407065804,48.5113512301376,0.0,129.7935892193719,-4.777681176928204
784,96.785,0.0,0.851603103861278,0.0,0.0,134.4996051786462,-0.8516031038612722
785,113.312,0.0,0.0,49.25,0.0,135.33843423594953,49.25
786,112.807,0.0,0.0,49.25,0.0,85.33843423594953,49.25
787,107.746,0.0,0.0,20.03335772241033,0.0,35.33843423594954,20.03335772241033
788,90.36,0.0,0.0,0.0,0.0,14.999999999999972,0.0
789,90.36,0.0,0.0,0.0,0.0,14.999999999999972,0.0
790,79.7,0.0,0.0,0.0,0.0,14.999999999999972,0.0
791,79.091,3.5467780737593038,0.0,3.5467780737593038,0.0,14.999999999999972,0.0
792,74.709,12.6758054834256,0.0,12.6758054834256,0.0,14.999999999999972,0.0
793,74.709,19.90061362061666,0.0,19.90061362061666,0.0,14.999999999999972,0.0
794,74.709,24.608916824789368,0.0,24.608916824789368,0.0,14.999999999999972,0.0
795,74.709,27.269062073658127,0.0,27.269062073658127,0.0,14.999999999999972,0.0
796,74.709,27.697777010594418,0.0,27.697777010594418,0.0,14.999999999999972,0.0
797,74.709,34.25845663797224,0.0,34.25845663797224,0.0,14.999999999999972,0.0
798,76.381,44.219998996697456,0.0,44.219998996697456,0.0,14.999999999999972,0.0
799,99.721,54.17125698934211,0.0,54.17125698934211,0.0,14.999999999999972,0.0
800,80.217,57.50624381814452,0.0,40.37426412271304,0.0,14.999999999999972,-17.131979695431475
801,80.005,48.70419075576272,27.509253515355166,59.081464575686404,0.0,31.874999999999975,-17.131979695431475
802,64.577,26.543325073936437,69.30948249148152,78.72082786998648,0.0,48.74999999999998,-17.131979695431472
803,57.787,33.378961356808134,97.32842760073719,113.57540926211385,0.0,65.62499999999999,-17.131979695431475
804,57.787,20.934380561953883,100.0,103.80240086652242,0.0,82.49999999999999,-17.131979695431472
805,59.109,14.872552417283503,100.0,97.74057272185203,0.0,99.375,-17.13197969543147
806,72.887,11.436647015449156,81.60250034511317,75.90716766513086,0.0,116.25,-17.13197969543147
807,89.223,10.635161156652993,56.078980447322515,49.58216190854404,0.0,133.125,-17.13197969543147
808,94.355,7.930997895765333,0.997675753822428,8.928673649587761,0.0,150.0,0.0
809,122.34,6.746722840321119,0.0,55.99672284032112,0.0,150.0,49.25
810,121.195,6.614423105646513,0.0,55.864423105646516,0.0,100.0,49.25
811,106.203,4.836229777615178,0.0,39.31122977761522,0.0,50.0,34.47500000000004
812,91.433,4.3609576751338945,0.0,4.3609576751338945,0.0,14.999999999999972,0.0
813,87.651,3.005312672409252,0.0,3.005312672409252,0.0,14.999999999999973,0.0
814,88.809,0.0,0.0,0.0,0.0,14.999999999999972,0.0
815,87.269,0.04943814046409021,0.0,0.0,0.0,14.999999999999972,-0.04943814046408335
816,80.678,0.8211540977500489,0.0,0.0,0.0,15.048696568357094,-0.8211540977500462
817,80.587,2.1269216361720322,0.0,0.0,0.0,15.85753335464089,-2.1269216361720282
818,80.587,3.2700189388260057,0.0,0.08575844246528508,0.0,17.952551166270336,-3.1842604963607206
819,80.587,4.121608556676929,0.0,0.9373480603162081,0.0,21.089047755185646,-3.1842604963607206
820,80.587,5.486480938554862,0.0,2.3022204421941415,0.0,24.225544344100946,-3.18426049636072
821,80.587,6.4706366484661935,0.0,3.286376152105473,0.0,27.36204093301626,-3.1842604963607206
822,80.587,6.6179541881238,0.0,3.4336936917630796,0.0,30.49853752193156,-3.1842604963607206
823,80.587,6.7668148435144975,0.0,3.5825543471537773,0.0,33.635034110846874,-3.18426049636072
824,78.373,5.7990160001651345,0.0,2.614755503804415,0.0,36.77153069976218,-3.1842604963607197
825,66.198,2.6142653985799438,22.605851887392646,22.03585678961187,0.0,39.90802728867749,-3.1842604963607197
826,61.501,0.7554550790037212,55.11886254697161,52.690057129614615,0.0,43.04452387759281,-3.1842604963607197
827,61.226,1.952847649220556,93.57323734750818,92.34182450036802,0.0,46.181020466508116,-3.1842604963607206
828,61.226,1.6506205501945987,100.0,98.46636005383388,0.0,49.31751705542342,-3.1842604963607197
829,61.501,0.13465748987857376,100.0,96.95039699351786,0.0,52.45401364433874,-3.184260496360718
830,66.256,0.052986108808966655,91.08504856749195,87.9537741799402,0.0,55.59051023325405,-3.184260496360718
831,83.138,1.8690126039326243,63.26168461770308,61.946436725274985,0.0,58.72700682216936,-3.1842604963607144
832,91.453,3.4496998459050117,1.976599282261234,2.2420386318055314,0.0,61.863503411084665,-3.1842604963607144
833,104.639,5.024228377091223,0.0,54.27422837709122,0.0,64.99999999999997,49.25
834,102.066,11.288895911329726,0.0,11.288895911329726,0.0,14.999999999999972,0.0
835,87.893,18.465451163490158,0.0,17.111813261628907,0.0,14.999999999999972,-1.3536379018612528
836,83.144,22.774452671635764,0.0,21.420814769774513,0.0,16.333333333333307,-1.3536379018612528
837,83.144,30.819602095125777,0.0,29.465964193264526,0.0,17.666666666666643,-1.3536379018612528
838,79.724,41.53784885326643,0.0,40.18421095140518,0.0,18.99999999999998,-1.3536379018612528
839,79.724,55.86686965402204,0.0,54.513231752160785,0.0,20.333333333333307,-1.3536379018612528
840,73.107,62.406158547283354,0.0,61.0525206454221,0.0,21.666666666666643,-1.3536379018612528
841,73.107,56.30708190156268,0.0,54.95344399970143,0.0,22.99999999999998,-1.3536379018612528
842,73.107,52.957028768876484,0.0,51.60339086701523,0.0,24.333333333333307,-1.3536379018612528
843,73.107,52.30771008004224,0.0,50.954072178180986,0.0,25.666666666666643,-1.3536379018612528
844,73.107,54.52149578056551,0.0,53.167857878704254,0.0,26.99999999999998,-1.3536379018612528
845,72.95,58.51578015487187,0.0,57.162142253010614,0.0,28.333333333333307,-1.353637901861253
846,72.95,66.25511052155386,0.0,64.90147261969261,0.0,29.66666666666665,-1.3536379018612528
847,72.95,77.00168123637678,0.0,75.64804333451553,0.0,30.999999999999993,-1.3536379018612525
848,58.483,90.54900182390294,0.0,89.1953639220417,0.0,32.33333333333333,-1.3536379018612525
849,48.489,90.65550136579644,5.237973080536161,94.53983654447136,0.0,33.666666666666664,-1.3536379018612523
850,46.079,79.59959283430832,20.079592680598633,98.32554761304571,0.0,35.0,-1.3536379018612523
851,45.843,76.30695692763257,30.422700107394313,105.37601913316564,0.0,36.333333333333336,-1.3536379018612525
852,45.843,75.51124068171484,42.72542533911629,116.88302811896989,0.0,37.66666666666668,-1.3536379018612525
853,46.079,68.60429182097442,42.79421800907727,110.04487192819045,0.0,39.00000000000001,-1.3536379018612525
854,55.222,59.23953997161524,24.43279273044008,82.31869480019407,0.0,40.333333333333336,-1.353637901861253
855,73.5,53.856157407527945,30.031877519020444,82.53439702468714,0.0,41.66666666666667,-1.353637901861253
856,77.823,69.14628660271225,0.44341310983056526,68.23606181068156,0.0,43.0,-1.3536379018612528
857,78.243,77.3707162363765,0.0,76.01707833451525,0.0,44.33333333333333,-1.353637901861253
858,75.344,77.23022275443189,0.0,75.87658485257064,0.0,45.66666666666667,-1.3536379018612528
859,75.344,77.91542321373907,0.0,76.56178531187783,0.0,47.00000000000001,-1.3536379018612528
860,74.951,80.79866543527174,0.0,79.4450275334105,0.0,48.33333333333334,-1.3536379018612528
861,73.5,79.04546730163773,0.0,77.69182939977648,0.0,49.66666666666667,-1.3536379018612532
862,72.95,80.49018423796561,0.0,79.13654633610436,0.0,51.0,-1.3536379018612537
863,72.95,71.8843545087825,0.0,70.53071660692125,0.0,52.33333333333334,-1.3536379018612537
864,73.067,68.15589039295847,0.0,66.80225249109722,0.0,53.66666666666667,-1.3536379018612532
865,73.067,62.83743550622988,0.0,61.483797604368625,0.0,55.0,-1.3536379018612532
866,73.067,60.07159989345267,0.0,58.717961991591416,0.0,56.333333333333336,-1.3536379018612532
867,73.067,62.18830930752223,0.0,60.83467140566098,0.0,57.66666666666667,-1.3536379018612532
868,73.067,62.3791913357492,0.0,61.02555343388794,0.0,59.0,-1.3536379018612532
869,73.067,65.45697964811419,0.0,64.10334174625294,0.0,60.333333333333336,-1.3536379018612523
870,72.842,75.03143261709205,0.0,73.6777947152308,0.0,61.666666666666664,-1.3536379018612523
871,75.605,82.18107744530701,0.0,80.82743954344576,0.0,62.99999999999999,-1.3536379018612532
872,75.211,80.47166898864111,0.0,79.11803108677987,0.0,64.33333333333331,-1.3536379018612532
873,73.214,70.18595166005231,20.322402311231446,89.1547160694225,0.0,65.66666666666666,-1.3536379018612532
874,59.833,59.084790608851264,52.465430092135975,110.19658279912599,0.0,67.0,-1.3536379018612514
875,50.343,57.89283497290788,69.89097799388436,126.43017506493099,0.0,68.33333333333334,-1.3536379018612514
876,50.343,50.858337024721834,86.80757224404415,136.31227136690472,0.0,69.66666666666667,-1.3536379018612479
877,52.739,39.461219376379944,93.02438133844983,131.13196281296854,0.0,71.00000000000001,-1.3536379018612479
878,69.261,29.700594575548184,79.85873554675001,108.20569222043694,0.0,72.33333333333334,-1.3536379018612479
879,86.737,28.49108713255794,58.779800725298884,85.91724995599557,0.0,73.66666666666667,-1.3536379018612479
880,104.938,27.97431911920961,2.5634616434984783,30.53778076270809,0.0,75.0,0.0
881,105.461,31.24012338429023,0.0,31.24012338429023,0.0,75.0,0.0
882,105.461,29.911494169955322,0.0,39.761494169955355,0.0,75.0,9.850000000000037
883,105.461,32.6409020918222,0.0,81.8909020918222,0.0,64.99999999999997,49.25
884,105.461,31.829727837677726,0.0,31.829727837677726,0.0,14.999999999999972,0.0
885,95.559,28.58741338703182,0.0,28.58741338703182,0.0,14.999999999999972,0.0
886,95.699,36.76523502963751,0.0,36.76523502963751,0.0,14.999999999999972,0.0
887,86.939,27.924098615704253,0.0,27.924098615704253,0.0,14.999999999999972,0.0
888,89.548,13.273507005563385,0.0,13.273507005563385,0.0,14.999999999999972,0.0
889,89.548,6.227193628415259,0.0,6.227193628415259,0.0,14.999999999999972,0.0
890,89.548,4.605656374086278,0.0,4.605656374086278,0.0,14.999999999999972,0.0
891,89.548,3.6946111640771413,0.0,3.6946111640771413,0.0,14.999999999999972,0.0
892,89.548,0.0,0.0,0.0,0.0,14.999999999999972,0.0
893,89.548,0.0,0.0,0.0,0.0,14.999999999999972,0.0
894,84.792,0.0,0.0,0.0,0.0,14.999999999999972,0.0
895,110.759,0.0,0.0,0.0,0.0,14.999999999999972,0.0
896,84.032,0.0,0.5062652940878293,0.5062652940878293,0.0,14.999999999999972,0.0
897,78.964,0.7736546051461979,32.46601047569113,33.23966508083733,0.0,14.999999999999972,0.0
898,78.964,0.0,73.71215765258513,73.71215765258513,0.0,14.999999999999972,0.0
899,77.865,0.0,98.48812690468587,98.48812690468587,0.0,14.999999999999972,0.0
900,66.825,0.0,100.0,100.0,0.0,14.999999999999972,0.0
901,66.825,0.0,100.0,100.0,0.0,14.999999999999972,0.0
902,79.08,0.0,90.53232628915234,90.53232628915234,0.0,14.999999999999972,0.0
903,90.946,1.1894314601186442,64.92124145555024,66.11067291566889,0.0,14.999999999999972,0.0
904,92.397,5.626870228345972,3.3007332538399936,8.927603482185965,0.0,14.999999999999972,0.0
905,117.17,7.255720505743387,0.0,7.255720505743387,0.0,14.999999999999972,0.0
906,97.211,8.20123595202997,0.0,5.9757832710765495,0.0,14.999999999999972,-2.22545268095342
907,95.138,9.009329038512142,0.0,6.7838763575587215,0.0,17.19207089073909,-2.22545268095342
908,93.062,8.920772116880762,0.0,6.695319435927342,0.0,19.384141781478206,-2.22545268095342
909,92.397,9.542986359646296,0.0,7.317533678692875,0.0,21.576212672217324,-2.2254526809534205
910,90.357,9.003522911027854,0.0,6.778070230074434,0.0,23.768283562956434,-2.2254526809534205
911,89.548,6.874246249111299,0.0,4.6487935681578785,0.0,25.96035445369555,-2.2254526809534205
912,84.958,5.9973887314279555,0.0,3.771936050474535,0.0,28.15242534443467,-2.2254526809534205
913,84.958,6.262598779476566,0.0,4.037146098523145,0.0,30.344496235173793,-2.225452680953421
914,84.958,6.552424262595661,0.0,4.3269715816422405,0.0,32.53656712591291,-2.225452680953421
915,84.958,8.551024356948108,0.0,6.325571675994688,0.0,34.72863801665203,-2.2254526809534205
916,84.958,10.909601042456433,0.0,8.684148361503013,0.0,36.920708907391145,-2.2254526809534214
917,84.958,12.138604731081003,0.0,9.913152050127582,0.0,39.11277979813026,-2.2254526809534214
918,87.292,10.073231640315285,0.0,7.847778959361864,0.0,41.30485068886938,-2.2254526809534214
919,90.813,6.3295966530280365,0.0,4.104143972074615,0.0,43.496921579608504,-2.2254526809534214
920,86.244,2.592629431232347,0.6258872923783394,0.9930640426572648,0.0,45.68899247034762,-2.2254526809534214
921,62.984,0.0,15.706169178767485,13.480716497814065,0.0,47.88106336108674,-2.2254526809534214
922,56.929,0.0,35.05158751337034,32.82613483241692,0.0,50.073134251825856,-2.2254526809534223
923,48.71,0.0,39.40718061510721,37.181727934153784,0.0,52.26520514256498,-2.2254526809534223
924,48.71,0.0,65.31924457535823,63.0937918944048,0.0,54.457276033304105,-2.2254526809534223
925,48.71,0.0,65.53438051345333,63.308927832499904,0.0,56.649346924043215,-2.225452680953424
926,60.144,0.0,48.75879268391945,46.53334000296603,0.0,58.84141781478234,-2.225452680953424
927,90.172,0.0,37.08693430992895,34.861481628975525,0.0,61.03348870552146,-2.225452680953424
928,98.96,0.0,1.8014623388217157,0.0,0.0,63.22555959626058,-1.8014623388217146
929,118.682,0.8776705875153319,0.0,50.12767058751533,0.0,64.99999999999997,49.25
930,104.21,3.5798691623483845,0.0,3.5798691623483845,0.0,14.999999999999972,0.0
931,100.851,9.712912831334194,0.0,3.483102032995472,0.0,14.999999999999972,-6.229810798338722
932,96.353,18.145687831291717,0.0,11.915877032952995,0.0,21.136363636363612,-6.229810798338722
933,94.803,23.65612936287736,0.0,17.426318564538636,0.0,27.272727272727238,-6.229810798338722
934,88.89,31.471018381530723,0.0,25.241207583192,0.0,33.40909090909088,-6.229810798338722
935,84.416,43.16313451056524,0.0,36.93332371222652,0.0,39.545454545454504,-6.229810798338723
936,87.959,46.017808164930685,0.0,39.78799736659196,0.0,45.68181818181816,-6.229810798338724
937,87.959,53.37181518422602,0.0,47.1420043858873,0.0,51.818181818181785,-6.229810798338723
938,87.959,53.76875381675847,0.0,47.538943018419744,0.0,57.954545454545425,-6.229810798338722
939,87.959,54.28287186582085,0.0,48.053061067482126,0.0,64.09090909090907,-6.229810798338723
940,87.959,51.78502261746459,0.0,45.555211819125866,0.0,70.22727272727269,-6.229810798338723
941,87.959,60.146174534792344,0.0,53.91636373645362,0.0,76.36363636363632,-6.229810798338724
942,88.977,80.31595188206904,0.0,74.08614108373033,0.0,82.49999999999996,-6.229810798338722
943,89.935,77.66757292348508,0.0,71.43776212514636,0.0,88.63636363636358,-6.229810798338722
944,84.363,57.303254668924495,0.27849088493706586,51.351934755522834,0.0,94.77272727272722,-6.229810798338722
945,70.818,52.31832479850466,22.373995688375018,68.46250968854096,0.0,100.90909090909085,-6.229810798338722
946,48.737,40.1498469210687,69.8781080824877,103.79814420521768,0.0,107.0454545454545,-6.229810798338722
947,47.468,40.481900654289944,98.31322087779057,132.5653107337418,0.0,113.18181818181814,-6.229810798338722
948,47.468,51.61820499182924,100.0,145.3883941934905,0.0,119.31818181818178,-6.229810798338725
949,48.737,60.94558990095314,92.9793671305304,147.6951462331448,0.0,125.45454545454541,-6.229810798338725
950,52.56,61.00394800352306,81.87226347665175,136.6464006818361,0.0,131.59090909090907,-6.229810798338725
951,89.066,52.05547799223043,58.257158059676925,104.08282525356864,0.0,137.72727272727272,-6.229810798338718
952,97.811,40.02216464613912,3.1846763334279404,36.977030181228336,0.0,143.86363636363637,-6.229810798338718
953,100.861,32.229995169007715,0.0,32.229995169007715,0.0,150.0,0.0
954,97.097,23.56755951555879,0.0,23.56755951555879,0.0,150.0,0.0
955,102.346,18.42302408119445,0.0,18.42302408119445,0.0,150.0,0.0
956,99.41,18.347661643741155,0.0,18.347661643741155,0.0,150.0,0.0
957,99.41,20.27106702540572,0.0,20.27106702540572,0.0,150.0,0.0
958,99.41,16.89402062427577,0.0,16.89402062427577,0.0,150.0,0.0
959,94.338,11.579265872089872,0.0,11.579265872089872,0.0,150.0,0.0
960,92.916,8.4216163367833,0.0,8.4216163367833,0.0,150.0,0.0
961,92.916,8.188690548777988,0.0,8.188690548777988,0.0,150.0,0.0
962,92.916,7.387578457645857,0.0,7.387578457645857,0.0,150.0,0.0
963,92.916,5.72753796529967,0.0,5.72753796529967,0.0,150.0,0.0
964,92.916,4.79052778618986,0.0,4.79052778618986,0.0,150.0,0.0
965,92.916,4.479550654486983,0.0,4.479550654486983,0.0,150.0,0.0
966,92.102,4.270526607899222,0.0,4.270526607899222,0.0,150.0,0.0
967,109.031,3.6760783623494873,0.0,3.6760783623494873,0.0,150.0,0.0
968,88.85,3.2168312651934046,0.8096436963950319,4.026474961588437,0.0,150.0,0.0
969,86.682,2.6563774756568392,22.502177877024806,25.158555352681645,0.0,150.0,0.0
970,78.523,0.0,45.58932612953025,45.58932612953025,0.0,150.0,0.0
971,68.505,0.0,90.95776093394275,90.95776093394275,0.0,150.0,0.0
972,67.921,0.0,98.65243011496877,98.65243011496877,0.0,150.0,0.0
973,67.921,0.0,84.43387931144218,84.43387931144218,0.0,150.0,0.0
974,80.605,0.0,61.102167134000126,61.102167134000126,0.0,150.0,0.0
975,93.455,0.0,52.624833809024615,52.624833809024615,0.0,150.0,0.0
976,97.232,0.0,2.2473777143953435,2.2473777143953435,0.0,150.0,0.0
977,126.63,0.0,0.0,49.25,0.0,150.0,49.25
978,108.775,0.0,0.0,2.052083333333332,0.0,100.0,2.052083333333332
979,98.947,0.0,0.0,2.0520833333333317,0.0,97.91666666666663,2.0520833333333317
980,93.455,0.0,0.0,2.0520833333333317,0.0,95.8333333333333,2.0520833333333317
981,93.455,0.0,0.0,2.0520833333333317,0.0,93.74999999999997,2.0520833333333317
982,93.455,0.0,0.0,2.0520833333333317,0.0,91.66666666666664,2.0520833333333317
983,93.455,0.0,0.0,2.0520833333333317,0.0,89.58333333333331,2.0520833333333317
984,85.679,0.0,0.0,2.0520833333333317,0.0,87.49999999999999,2.0520833333333317
985,85.679,0.0,0.0,2.0520833333333317,0.0,85.41666666666666,2.0520833333333317
986,85.679,0.0,0.0,2.0520833333333317,0.0,83.33333333333333,2.0520833333333317
987,85.679,0.0,0.0,2.0520833333333317,0.0,81.25,2.0520833333333317
988,85.679,0.0,0.0,2.0520833333333317,0.0,79.16666666666667,2.0520833333333317
989,85.679,0.0,0.0,2.052083333333357,0.0,77.08333333333334,2.052083333333357
990,85.679,0.0,0.0,0.0,0.0,75.0,0.0
991,84.363,1.5906547961145174,0.0,1.5906547961145174,0.0,75.0,0.0
992,82.255,4.088591839641445,0.0,4.088591839641445,0.0,75.0,0.0
993,75.019,7.7017974084231895,4.116943079286889,11.818740487710079,0.0,75.0,0.0
994,61.621,5.148833988170793,6.159642083513509,11.308476071684302,0.0,75.0,0.0
995,51.205,6.96096937877965,13.683646947233727,20.644616326013377,0.0,75.0,0.0
996,50.299,11.451976458460305,20.049904281440536,31.50188073990084,0.0,75.0,0.0
997,50.299,18.63172723735294,15.143488157249088,33.77521539460203,0.0,75.0,0.0
998,60.889,31.65301803082952,13.36509996960667,45.01811800043619,0.0,75.0,0.0
999,84.417,30.19827630283662,7.200884993742483,37.3991612965791,0.0,75.0,0.0
1000,93.861,31.716828246859684,0.7050941839053732,32.42192243076506,0.0,75.0,0.0
1001,110.86,35.26567244618805,0.0,84.51567244618805,0.0,75.0,49.25
1002,114.456,37.98240101898881,0.0,47.83240101898884,0.0,25.0,9.85000000000003
1003,86.146,39.453914904783225,0.0,33.2241041064445,0.0,14.999999999999972,-6.229810798338722
1004,81.881,47.04878061424546,0.0,40.81896981590674,0.0,21.136363636363612,-6.229810798338722
1005,78.5,60.26622318868581,0.0,54.03641239034708,0.0,27.272727272727252,-6.229810798338722
1006,78.5,75.42859558359879,0.0,69.19878478526007,0.0,33.40909090909088,-6.229810798338722
1007,78.5,91.20685271666503,0.0,84.97704191832631,0.0,39.545454545454504,-6.229810798338723
1008,49.238,107.41843051591628,0.0,101.18861971757757,0.0,45.68181818181816,-6.229810798338724
1009,49.238,124.28584054898865,0.0,118.05602975064993,0.0,51.818181818181785,-6.229810798338723
1010,49.238,141.94687879348393,0.0,135.71706799514521,0.0,57.954545454545425,-6.229810798338722
1011,49.238,165.8538337748397,0.0,159.62402297650098,0.0,64.09090909090907,-6.229810798338723
1012,49.238,173.2636618004116,0.0,167.03385100207288,0.0,70.22727272727269,-6.229810798338723
1013,49.238,118.88706344656052,0.0,112.6572526482218,0.0,76.36363636363632,-6.229810798338724
1014,49.238,74.05225851277132,0.0,67.8224477144326,0.0,82.49999999999996,-6.229810798338722
1015,49.238,67.0619686882869,0.0,60.83215788994818,0.0,88.63636363636358,-6.229810798338722
1016,73.027,66.55475425956212,1.0894024412632362,61.41434590248663,0.0,94.77272727272722,-6.229810798338722
1017,45.543,61.00612587706593,34.793168176639895,89.5694832553671,0.0,100.90909090909085,-6.229810798338722
1018,45.093,58.91750479272931,69.17018410694166,121.85787810133226,0.0,107.0454545454545,-6.229810798338722
1019,43.641,36.92277145505761,87.37879252028941,118.0717531770083,0.0,113.18181818181814,-6.229810798338722
1020,42.9,26.66397677200973,100.0,120.43416597367101,0.0,119.31818181818178,-6.229810798338725
1021,42.9,15.810988478726703,100.0,109.58117768038798,0.0,125.45454545454541,-6.229810798338725
1022,46.129,9.176063768904317,88.00436336371467,90.95061633428026,0.0,131.59090909090907,-6.229810798338725
1023,49.74,7.592799409905286,64.91042811540922,66.27341672697578,0.0,137.72727272727272,-6.229810798338718
1024,85.723,5.865984130831727,4.848303195440507,4.484476527933516,0.0,143.86363636363637,-6.229810798338718
1025,99.58,5.120412888428112,0.0,5.120412888428112,0.0,150.0,0.0
1026,104.491,2.961636917260084,0.0,52.21163691726009,0.0,150.0,49.25
1027,98.658,1.6916684143161398,0.0,50.94166841431614,0.0,100.0,49.25
1028,96.261,1.0391149143554064,0.0,1.0391149143554064,0.0,50.0,0.0
1029,96.261,0.0,0.0,34.47500000000004,0.0,50.0,34.47500000000004
1030,96.261,0.0,0.0,0.0,0.0,14.999999999999964,0.0
1031,92.513,0.0,0.0,0.0,0.0,14.999999999999972,0.0
1032,93.211,0.0,0.0,0.0,0.0,14.999999999999972,0.0
1033,93.211,0.0,0.0,0.0,0.0,14.999999999999972,0.0
1034,83.03,0.0,0.0,0.0,0.0,14.999999999999972,0.0
1035,82.683,0.0,0.0,0.0,0.0,14.999999999999972,0.0
1036,82.14,0.0,0.0,0.0,0.0,14.999999999999972,0.0
1037,82.14,0.3407509601071621,0.0,0.3407509601071621,0.0,14.999999999999972,0.0
1038,89.026,2.8194853608212584,0.0,2.8194853608212584,0.0,14.999999999999972,0.0
1039,101.815,2.2496268551127296,0.0,2.2496268551127296,0.0,14.999999999999972,0.0
1040,100.502,2.332899536137516,0.5303242839441218,2.863223820081638,0.0,14.999999999999972,0.0
1041,90.833,3.1992226012376443,6.066426512005511,9.265649113243155,0.0,14.999999999999972,0.0
1042,84.115,13.535027508384312,12.737737638679345,26.27276514706366,0.0,14.999999999999972,0.0
1043,78.001,24.165414561769715,13.052090841431829,37.21750540320154,0.0,14.999999999999972,0.0
1044,78.001,39.50347962069561,13.391124728424153,52.89460434911976,0.0,14.999999999999972,0.0
1045,78.001,38.426727555456935,8.03958493523334,46.46631249069027,0.0,14.999999999999972,0.0
1046,82.14,34.02374008235084,7.804932664381585,41.82867274673242,0.0,14.999999999999972,0.0
1047,82.14,28.80038020998966,8.553222535714987,37.35360274570465,0.0,14.999999999999972,0.0
1048,82.14,29.11019370904497,1.7646330705483055,30.874826779593278,0.0,14.999999999999972,0.0
1049,83.086,28.309864829013755,0.0,28.309864829013755,0.0,14.999999999999972,0.0
1050,82.978,31.724284473060877,0.0,31.724284473060877,0.0,14.999999999999972,0.0
1051,82.14,36.356511846353634,0.0,36.356511846353634,0.0,14.999999999999972,0.0
1052,82.14,31.901065348056186,0.0,31.901065348056186,0.0,14.999999999999972,0.0
1053,82.14,15.777491271990307,0.0,15.777491271990307,0.0,14.999999999999972,0.0
1054,82.14,11.877847555706609,0.0,11.877847555706609,0.0,14.999999999999972,0.0
1055,82.14,10.438594400951702,0.0,10.438594400951702,0.0,14.999999999999972,0.0
1056,48.586,11.108568315407648,0.0,11.108568315407648,0.0,14.999999999999972,0.0
1057,48.586,8.268819496704797,0.0,8.268819496704797,0.0,14.999999999999972,0.0
1058,48.586,8.442338649632962,0.0,8.442338649632962,0.0,14.999999999999972,0.0
1059,48.303,17.317802878435792,0.0,17.317802878435792,0.0,14.999999999999972,0.0
1060,48.303,23.961615071569057,0.0,23.961615071569057,0.0,14.999999999999972,0.0
1061,48.303,26.16680285902575,0.0,26.16680285902575,0.0,14.999999999999972,0.0
1062,61.501,18.781170941559623,0.0,18.781170941559623,0.0,14.999999999999972,0.0
1063,89.508,12.729547308941282,0.0,12.729547308941282,0.0,14.999999999999972,0.0
1064,60.914,8.232760274521649,0.7063600706048386,7.247072967799922,0.0,14.999999999999972,-1.692047377326566
1065,48.705,1.9394389792102462,6.1897367371527965,6.4371283390364775,0.0,16.66666666666664,-1.6920473773265663
1066,46.079,0.40172686098814653,15.763660460315693,14.473339943977273,0.0,18.333333333333314,-1.692047377326566
